Category 1,Category 2,Category 3,Avg Buyer L365D,Avg Buyer L180D,Avg Buyer L90D,Avg Buyer L30D,Avg Orders L365D,Avg Orders L180D,Avg Orders L90D,Avg Orders L30D,Avg UV L365D,Avg UV L180D,Avg UV L90D,Avg UV L30D,Visible Products,Visible Sellers,Selling Sellers L30D,Selling Products L30D
Home Appliances,Appliances Parts & Accessories,Rice Cookers and Steamers Accessories,0.15,0.15714285714285717,0.17857142857142858,0.0,0.15,0.15714285714285717,0.17857142857142858,0.0,1.7318435754189943,1.7318435754189943,1.7318435754189943,0.0,4,2,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Fryer and Air Fryer Accessories,0.1666666666666657,0.0,0.0,0.0,0.1666666666666657,0.0,0.0,0.0,1.545851528384277,0.0,0.0,0.0,1,1,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Toasters and Sandwich Makers Accessories,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.46535500427715715,0.46535500427715715,0.0,0.0,2,1,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Specialty Cookware Accessories,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.3665768194070057,0.3665768194070057,0.3665768194070057,0.0,1,1,1.0,1.0
Mobiles & Tablets,Mobile Accessories,Prepaid Cards,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5183312262958257,0.0,0.0,0.0,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Gadgets,Universal Chargers,0.15476190476190427,0.14285714285714285,0.14285714285714285,0.0,0.16071428571428573,0.14285714285714285,0.14285714285714285,0.0,1.8198051948051943,1.8198051948051943,1.8198051948051943,0.0,4,2,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Gadgets,Walkie-Talkies,0.1666666666666657,0.14285714285714285,0.14285714285714285,0.0,0.1746031746031743,0.14285714285714285,0.14285714285714285,0.0,3.8653648509763427,3.8653648509763427,3.8653648509763427,0.0,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",App-enabled Accessories,,0.3971166448230657,0.18045112781954858,0.14285714285714285,0.0,0.40498034076015715,0.18045112781954858,0.14285714285714285,0.0,12.941594317284913,12.941594317284913,12.941594317284913,0.0,5,3,1.0,1.0
Computers & Laptops,Storage,Storage for Mac,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.8095238095238085,0.8095238095238085,0.0,0.0,1,1,1.0,1.0
Computers & Laptops,Network Components,Airport Routers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Televisions,QLED Televisions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0
Home Appliances,Small Kitchen Appliances,Suki Pots,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.2056074766355116,0.0,0.0,0.0,1,1,1.0,1.0
Home Appliances,Vacuums & Floor Care,Electric Brooms,0.14835164835164716,0.15714285714285717,0.14285714285714285,0.0,0.15384615384615286,0.15714285714285717,0.14285714285714285,0.0,3.6571428571428575,3.6571428571428575,3.6571428571428575,0.0,1,1,1.0,1.0
Home Appliances,Vacuums & Floor Care,Floor Polishers,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.9382604776926542,0.0,0.0,0.0,1,1,1.0,1.0
Home Appliances,Washers & Dryers,Combo Washer Dryer,0.24489795918367285,0.14285714285714285,0.14285714285714285,0.0,0.24489795918367285,0.14285714285714285,0.14285714285714285,0.0,9.528257456828886,9.528257456828886,9.528257456828886,0.0,3,3,1.0,1.0
Home Appliances,Washers & Dryers,Clothes Dryers,0.15646258503401286,0.16326530612244855,0.14285714285714285,0.0,0.15646258503401286,0.16326530612244855,0.14285714285714285,0.0,4.433281004709571,4.433281004709571,4.433281004709571,0.0,2,2,1.0,1.0
Home Appliances,Kitchen Appliances,Wine Cellars,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,1.5454157782515971,1.5454157782515971,0.0,0.0,1,1,1.0,1.0
Home Appliances,Kitchen Appliances,Dishwashers & Dryers,0.19269102990033143,0.15527950310559,0.14285714285714285,0.0,0.19767441860465,0.15527950310559,0.14285714285714285,0.0,18.91444270015697,18.91444270015697,18.91444270015697,0.0,13,6,1.0,1.0
Home Appliances,Kitchen Appliances,Warming Drawers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0
Computers & Laptops,Computer Components,Water Cooling System,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Humidifer Parts & Accessories,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.9786200194363458,0.9786200194363458,0.9786200194363458,0.0,3,3,1.0,1.0
Health & Beauty,Bath & Body,Sun Care for Body,0.15873015873015858,0.15934065934065858,0.17142857142857143,0.0,0.15873015873015858,0.15934065934065858,0.17142857142857143,0.0,1.4651360544217684,1.4651360544217684,1.4651360544217684,0.0,1,1,1.0,1.0
Groceries,Breakfast,Instant Breakfast Drinks,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.48956661316211714,0.0,0.0,0.0,1,1,1.0,1.0
Groceries,Gourmet Food and Gifts,,0.17142857142857143,0.1619047619047614,0.14285714285714285,0.0,0.18367346938775428,0.1619047619047614,0.14285714285714285,0.0,3.0582320904901428,3.0582320904901428,3.0582320904901428,0.0,4,2,1.0,1.0
Mother & Baby,Baby Gear,Bicycle Child Seats & Trailers,0.15178571428571427,0.14285714285714285,0.14285714285714285,0.0,0.15178571428571427,0.14285714285714285,0.14285714285714285,0.0,1.811209439528023,1.811209439528023,1.811209439528023,0.0,1,1,1.0,1.0
Mother & Baby,Baby Gear,Travel Beds,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.19047619047619,0.14285714285714285,0.14285714285714285,0.0,1.4691558441558428,1.4691558441558428,1.4691558441558428,0.0,1,1,1.0,1.0
Health & Beauty,Over The Counter Medicine,Constipation,0.16883116883116858,0.1948051948051943,0.25,0.0,0.16883116883116858,0.1948051948051943,0.25,0.0,1.5446428571428572,1.5446428571428572,1.5446428571428572,0.0,2,2,1.0,1.0
Pet Supplies,Dog,Training Aids,0.15476190476190427,0.14285714285714285,0.14285714285714285,0.0,0.16071428571428573,0.1666666666666657,0.14285714285714285,0.0,1.8401937046004828,1.8401937046004828,1.8401937046004828,0.0,6,2,1.0,1.0
Pet Supplies,Cat,"Trees, Condos & Scratchers",0.16071428571428573,0.14285714285714285,0.14285714285714285,0.0,0.16071428571428573,0.14285714285714285,0.14285714285714285,0.0,0.9268046441191314,0.9268046441191314,0.9268046441191314,0.0,1,1,1.0,1.0
Pet Supplies,Cat,Clothing,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.5423728813559314,0.0,0.0,0.0,6,1,1.0,1.0
Pet Supplies,Other Pets,Food,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.9598343685300199,0.9598343685300199,0.9598343685300199,0.0,2,2,1.0,1.0
Pet Supplies,Reptile,Cleaning & Maintenance,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.3819548872180429,0.0,0.0,0.0,1,1,1.0,1.0
Groceries,Wines Beers & Alcohol,SakeUmeshu,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5227123107307429,0.5227123107307429,0.0,0.0,1,1,1.0,1.0
Groceries,Dairy & Chilled,Yoghurt,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.4451827242524914,0.0,0.0,0.0,1,1,1.0,1.0
Mother & Baby,Diapering & Potty,Stackers & Caddies,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.7152847152847144,0.7152847152847144,0.7152847152847144,0.0,2,1,1.0,1.0
Mother & Baby,Baby Personal Care,Non-Slip Bath Mats,0.15343915343915285,0.14285714285714285,0.0,0.0,0.15873015873015858,0.14285714285714285,0.0,0.0,3.8728370221327713,3.8728370221327713,0.0,0.0,1,1,1.0,1.0
Mother & Baby,Baby Health Care,Teething Relief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.0,1.0
Mother & Baby,Baby Safety,Monitors,1.0,1.0,1.0,,1.06666666666666,1.11111111111111,1.0,,7.09695290858725,7.09695290858725,7.09695290858725,,14,10,,
Mother & Baby,Maternity Care,Maternity Health,1.07142857142857,1.11111111111111,1.0,,1.07142857142857,1.11111111111111,1.0,,3.57911392405063,3.57911392405063,3.57911392405063,,3,3,,
Health & Beauty,Makeup,Gifts & Value Sets,1.06818181818181,1.05,1.0,,1.06818181818181,1.05,1.0,,39.5,39.5,39.5,,29,14,,
